Time,Source,Label,Confidence
10:26:20,Camera,person,0.29
10:26:20,Camera,banana,0.88
10:26:20,Camera,person,0.46
10:26:20,Camera,banana,0.85
10:26:20,Camera,person,0.53
10:26:20,Camera,banana,0.87
10:26:20,Camera,person,0.51
10:26:21,Camera,banana,0.85
10:26:21,Camera,person,0.48
10:26:21,Camera,person,0.25
10:26:21,Camera,banana,0.86
10:26:21,Camera,person,0.48
10:26:21,Camera,person,0.34
10:26:21,Camera,banana,0.90
10:26:21,Camera,person,0.43
10:26:21,Camera,person,0.41
10:26:21,Camera,cup,0.31
10:26:21,Camera,banana,0.90
10:26:21,Camera,person,0.42
10:26:21,Camera,person,0.38
10:26:21,Camera,banana,0.86
10:26:21,Camera,person,0.44
10:26:21,Camera,person,0.33
10:26:21,Camera,banana,0.88
10:26:21,Camera,person,0.36
10:26:21,Camera,person,0.30
10:26:21,Camera,banana,0.90
10:26:21,Camera,person,0.39
10:26:21,Camera,person,0.34
10:26:21,Camera,banana,0.89
10:26:21,Camera,person,0.42
10:26:21,Camera,person,0.31
10:26:21,Camera,banana,0.90
10:26:21,Camera,person,0.36
10:26:21,Camera,person,0.30
10:26:21,Camera,cup,0.26
10:26:21,Camera,banana,0.91
10:26:21,Camera,person,0.33
10:26:21,Camera,person,0.31
10:26:22,Camera,banana,0.89
10:26:22,Camera,person,0.36
10:26:22,Camera,person,0.28
10:26:22,Camera,banana,0.92
10:26:22,Camera,person,0.31
10:26:22,Camera,person,0.28
10:26:22,Camera,banana,0.93
10:26:22,Camera,person,0.28
10:26:22,Camera,person,0.26
10:26:22,Camera,banana,0.92
10:26:22,Camera,person,0.31
10:26:22,Camera,cup,0.30
10:26:22,Camera,person,0.26
10:26:22,Camera,banana,0.91
10:26:22,Camera,person,0.32
10:26:22,Camera,cup,0.30
10:26:22,Camera,person,0.27
10:26:22,Camera,banana,0.90
10:26:22,Camera,person,0.34
10:26:22,Camera,person,0.28
10:26:22,Camera,banana,0.91
10:26:22,Camera,person,0.30
10:26:22,Camera,person,0.28
10:26:22,Camera,banana,0.91
10:26:22,Camera,person,0.31
10:26:22,Camera,banana,0.91
10:26:22,Camera,person,0.34
10:26:22,Camera,banana,0.91
10:26:22,Camera,person,0.30
10:26:22,Camera,person,0.28
10:26:22,Camera,banana,0.90
10:26:22,Camera,person,0.29
10:26:22,Camera,person,0.28
10:26:22,Camera,cup,0.27
10:26:23,Camera,banana,0.91
10:26:23,Camera,person,0.34
10:26:23,Camera,person,0.31
10:26:23,Camera,banana,0.90
10:26:23,Camera,person,0.28
10:26:23,Camera,person,0.27
10:26:23,Camera,banana,0.89
10:26:23,Camera,person,0.36
10:26:23,Camera,person,0.33
10:26:23,Camera,banana,0.89
10:26:23,Camera,person,0.34
10:26:23,Camera,person,0.28
10:26:23,Camera,banana,0.90
10:26:23,Camera,person,0.39
10:26:23,Camera,person,0.26
10:26:23,Camera,banana,0.89
10:26:23,Camera,person,0.30
10:26:23,Camera,banana,0.88
10:26:23,Camera,person,0.36
10:26:23,Camera,banana,0.86
10:26:23,Camera,person,0.39
10:26:23,Camera,cup,0.26
10:26:23,Camera,banana,0.90
10:26:23,Camera,person,0.33
10:26:23,Camera,banana,0.90
10:26:23,Camera,person,0.30
10:26:24,Camera,banana,0.89
10:26:24,Camera,person,0.34
10:26:24,Camera,banana,0.90
10:26:24,Camera,person,0.31
10:26:24,Camera,banana,0.90
10:26:24,Camera,person,0.33
10:26:24,Camera,banana,0.90
10:26:24,Camera,person,0.29
10:26:24,Camera,person,0.25
10:26:24,Camera,banana,0.91
10:26:24,Camera,person,0.30
10:26:24,Camera,banana,0.88
10:26:24,Camera,person,0.36
10:26:24,Camera,banana,0.62
10:26:24,Camera,person,0.49
10:26:24,Camera,person,0.83
10:26:24,Camera,person,0.82
10:26:24,Camera,person,0.87
10:26:24,Camera,person,0.85
10:26:24,Camera,cup,0.31
10:26:25,Camera,person,0.88
10:26:25,Camera,person,0.87
10:26:25,Camera,person,0.87
10:26:25,Camera,person,0.87
10:26:25,Camera,cup,0.37
10:26:25,Camera,person,0.87
10:26:25,Camera,person,0.88
10:26:25,Camera,person,0.87
10:26:25,Camera,cup,0.42
10:26:25,Camera,person,0.87
10:26:25,Camera,person,0.88
10:26:25,Camera,person,0.88
10:26:26,Camera,person,0.84
10:26:26,Camera,person,0.90
10:26:26,Camera,donut,0.50
10:26:26,Camera,donut,0.26
10:26:26,Camera,person,0.82
10:26:26,Camera,donut,0.46
10:26:26,Camera,person,0.80
10:26:26,Camera,donut,0.39
10:26:26,Camera,person,0.79
10:26:26,Camera,donut,0.29
10:26:26,Camera,person,0.85
10:26:26,Camera,donut,0.37
10:26:26,Camera,person,0.70
10:26:26,Camera,donut,0.41
10:26:26,Camera,person,0.77
10:26:26,Camera,donut,0.43
10:26:26,Camera,person,0.83
10:26:26,Camera,donut,0.49
10:26:26,Camera,person,0.78
10:26:26,Camera,donut,0.39
10:26:26,Camera,person,0.82
10:26:26,Camera,donut,0.35
10:26:27,Camera,person,0.80
10:26:27,Camera,person,0.80
10:26:27,Camera,donut,0.30
10:26:27,Camera,person,0.78
10:26:27,Camera,donut,0.28
10:26:27,Camera,person,0.79
10:26:27,Camera,donut,0.41
10:26:27,Camera,person,0.75
10:26:27,Camera,donut,0.67
10:26:27,Camera,person,0.70
10:26:27,Camera,donut,0.62
10:26:27,Camera,person,0.66
10:26:27,Camera,donut,0.65
10:26:27,Camera,donut,0.38
10:26:27,Camera,person,0.28
10:26:27,Camera,person,0.70
10:26:27,Camera,donut,0.64
10:26:27,Camera,person,0.69
10:26:27,Camera,donut,0.60
10:26:27,Camera,donut,0.26
10:26:27,Camera,donut,0.66
10:26:27,Camera,person,0.66
10:26:27,Camera,person,0.53
10:26:27,Camera,donut,0.25
10:26:27,Camera,donut,0.66
10:26:27,Camera,person,0.66
10:26:27,Camera,person,0.53
10:26:27,Camera,donut,0.25
10:26:28,Camera,donut,0.69
10:26:28,Camera,person,0.63
10:26:28,Camera,donut,0.38
10:26:28,Camera,person,0.65
10:26:28,Camera,donut,0.63
10:26:28,Camera,person,0.68
10:26:28,Camera,donut,0.66
10:26:28,Camera,person,0.71
10:26:28,Camera,donut,0.70
10:26:28,Camera,donut,0.35
10:26:28,Camera,person,0.31
10:26:28,Camera,donut,0.69
10:26:28,Camera,person,0.67
10:26:28,Camera,person,0.72
10:26:28,Camera,donut,0.55
10:26:28,Camera,person,0.75
10:26:28,Camera,donut,0.31
10:26:28,Camera,person,0.72
10:26:28,Camera,donut,0.49
10:26:28,Camera,person,0.68
10:26:28,Camera,donut,0.39
10:26:28,Camera,person,0.64
10:26:28,Camera,donut,0.45
10:26:29,Camera,person,0.49
10:26:29,Camera,person,0.36
10:26:29,Camera,donut,0.27
10:26:29,Camera,person,0.26
10:26:29,Camera,person,0.53
10:26:29,Camera,person,0.51
10:26:29,Camera,donut,0.34
10:26:29,Camera,person,0.29
10:26:29,Camera,person,0.54
10:26:29,Camera,donut,0.54
10:26:29,Camera,person,0.43
10:26:29,Camera,person,0.60
10:26:29,Camera,donut,0.55
10:26:29,Camera,person,0.45
10:26:29,Camera,person,0.25
10:26:29,Camera,donut,0.63
10:26:29,Camera,person,0.63
10:26:29,Camera,person,0.45
10:26:29,Camera,person,0.33
10:26:29,Camera,person,0.65
10:26:29,Camera,donut,0.53
10:26:29,Camera,donut,0.77
10:26:29,Camera,person,0.70
10:26:29,Camera,donut,0.25
10:26:29,Camera,donut,0.75
10:26:29,Camera,person,0.64
10:26:29,Camera,donut,0.51
10:26:29,Camera,donut,0.39
10:26:29,Camera,donut,0.77
10:26:29,Camera,person,0.71
10:26:29,Camera,donut,0.31
10:26:29,Camera,donut,0.75
10:26:29,Camera,person,0.74
10:26:30,Camera,person,0.74
10:26:30,Camera,donut,0.69
10:26:30,Camera,person,0.73
10:26:30,Camera,donut,0.40
10:26:30,Camera,person,0.29
10:26:30,Camera,donut,0.81
10:26:30,Camera,person,0.76
10:26:30,Camera,donut,0.60
10:26:30,Camera,donut,0.38
10:26:30,Camera,donut,0.25
10:26:30,Camera,person,0.73
10:26:30,Camera,donut,0.55
10:26:30,Camera,person,0.47
10:26:30,Camera,book,0.26
10:26:30,Camera,person,0.68
10:26:30,Camera,person,0.44
10:26:30,Camera,book,0.26
10:26:30,Camera,person,0.76
10:26:30,Camera,person,0.35
10:26:30,Camera,person,0.33
10:26:30,Camera,book,0.26
10:26:30,Camera,person,0.66
10:26:30,Camera,person,0.52
10:26:30,Camera,person,0.50
10:26:30,Camera,orange,0.33
10:26:30,Camera,person,0.71
10:26:30,Camera,person,0.50
10:26:30,Camera,person,0.41
10:26:30,Camera,orange,0.28
10:26:30,Camera,person,0.80
10:26:30,Camera,person,0.51
10:26:30,Camera,book,0.26
10:26:30,Camera,person,0.80
10:26:30,Camera,donut,0.50
10:26:30,Camera,person,0.50
10:26:30,Camera,donut,0.35
10:26:31,Camera,person,0.76
10:26:31,Camera,donut,0.69
10:26:31,Camera,person,0.48
10:26:31,Camera,donut,0.43
10:26:31,Camera,donut,0.42
10:26:31,Camera,person,0.39
10:26:31,Camera,donut,0.34
10:26:31,Camera,person,0.76
10:26:31,Camera,donut,0.69
10:26:31,Camera,donut,0.42
10:26:31,Camera,donut,0.30
10:26:31,Camera,person,0.73
10:26:31,Camera,donut,0.60
10:26:31,Camera,person,0.39
10:26:31,Camera,donut,0.38
10:26:31,Camera,donut,0.31
10:26:31,Camera,donut,0.28
10:26:31,Camera,book,0.28
10:26:31,Camera,person,0.80
10:26:31,Camera,donut,0.64
10:26:31,Camera,donut,0.62
10:26:31,Camera,donut,0.37
10:26:31,Camera,person,0.33
10:26:31,Camera,donut,0.32
10:26:31,Camera,person,0.82
10:26:31,Camera,donut,0.48
10:26:31,Camera,donut,0.37
10:26:31,Camera,donut,0.33
10:26:31,Camera,donut,0.28
10:26:31,Camera,person,0.83
10:26:31,Camera,donut,0.56
10:26:31,Camera,donut,0.41
10:26:31,Camera,person,0.32
10:26:31,Camera,donut,0.29
10:26:31,Camera,donut,0.28
10:26:31,Camera,person,0.84
10:26:31,Camera,donut,0.41
10:26:31,Camera,donut,0.34
10:26:31,Camera,book,0.29
10:26:31,Camera,orange,0.26
10:26:31,Camera,person,0.25
10:26:31,Camera,person,0.70
10:26:31,Camera,orange,0.43
10:26:31,Camera,person,0.43
10:26:31,Camera,book,0.29
10:26:31,Camera,person,0.73
10:26:31,Camera,donut,0.47
10:26:31,Camera,person,0.46
10:26:31,Camera,donut,0.33
10:26:31,Camera,orange,0.30
10:26:31,Camera,person,0.28
10:26:31,Camera,book,0.28
10:26:31,Camera,person,0.67
10:26:31,Camera,person,0.39
10:26:31,Camera,orange,0.36
10:26:31,Camera,donut,0.31
10:26:31,Camera,book,0.26
10:26:31,Camera,person,0.72
10:26:31,Camera,orange,0.40
10:26:31,Camera,person,0.37
10:26:32,Camera,person,0.64
10:26:32,Camera,person,0.44
10:26:32,Camera,person,0.36
10:26:32,Camera,orange,0.33
10:26:32,Camera,donut,0.32
10:26:32,Camera,donut,0.28
10:26:32,Camera,book,0.26
10:26:32,Camera,person,0.72
10:26:32,Camera,person,0.40
10:26:32,Camera,book,0.27
10:26:32,Camera,donut,0.26
10:26:32,Camera,person,0.70
10:26:32,Camera,donut,0.44
10:26:32,Camera,donut,0.44
10:26:32,Camera,person,0.40
10:26:32,Camera,person,0.35
10:26:32,Camera,donut,0.29
10:26:32,Camera,person,0.61
10:26:32,Camera,donut,0.56
10:26:32,Camera,donut,0.55
10:26:32,Camera,person,0.54
10:26:32,Camera,person,0.51
10:26:32,Camera,donut,0.26
10:26:32,Camera,donut,0.66
10:26:32,Camera,donut,0.58
10:26:32,Camera,person,0.56
10:26:32,Camera,person,0.50
10:26:32,Camera,donut,0.34
10:26:32,Camera,person,0.31
10:26:32,Camera,person,0.66
10:26:32,Camera,donut,0.46
10:26:32,Camera,person,0.42
10:26:32,Camera,person,0.33
10:26:32,Camera,donut,0.30
10:26:32,Camera,person,0.26
10:26:32,Camera,person,0.58
10:26:32,Camera,person,0.58
10:26:32,Camera,donut,0.27
10:26:32,Camera,person,0.63
10:26:32,Camera,person,0.48
10:26:32,Camera,donut,0.32
10:26:32,Camera,book,0.30
10:26:32,Camera,person,0.56
10:26:32,Camera,person,0.54
10:26:32,Camera,donut,0.34
10:26:32,Camera,person,0.32
10:26:32,Camera,book,0.27
10:26:32,Camera,person,0.66
10:26:32,Camera,person,0.59
10:26:32,Camera,donut,0.33
10:26:32,Camera,book,0.29
10:26:33,Camera,person,0.75
10:26:33,Camera,person,0.61
10:26:33,Camera,donut,0.53
10:26:33,Camera,donut,0.40
10:26:33,Camera,person,0.67
10:26:33,Camera,donut,0.62
10:26:33,Camera,person,0.58
10:26:33,Camera,donut,0.57
10:26:33,Camera,donut,0.38
10:26:33,Camera,person,0.35
10:26:33,Camera,donut,0.32
10:26:33,Camera,person,0.70
10:26:33,Camera,donut,0.63
10:26:33,Camera,donut,0.55
10:26:33,Camera,person,0.53
10:26:33,Camera,person,0.37
10:26:33,Camera,donut,0.36
10:26:33,Camera,donut,0.72
10:26:33,Camera,person,0.72
10:26:33,Camera,donut,0.57
10:26:33,Camera,donut,0.45
10:26:33,Camera,donut,0.37
10:26:33,Camera,person,0.37
10:26:33,Camera,person,0.74
10:26:33,Camera,donut,0.58
10:26:33,Camera,donut,0.49
10:26:33,Camera,person,0.44
10:26:33,Camera,donut,0.33
10:26:33,Camera,person,0.67
10:26:33,Camera,donut,0.57
10:26:33,Camera,donut,0.55
10:26:33,Camera,person,0.54
10:26:33,Camera,donut,0.37
10:26:33,Camera,donut,0.36
10:26:33,Camera,person,0.36
10:26:33,Camera,book,0.29
10:26:33,Camera,person,0.77
10:26:33,Camera,person,0.53
10:26:33,Camera,donut,0.45
10:26:33,Camera,donut,0.36
10:26:33,Camera,person,0.65
10:26:33,Camera,person,0.55
10:26:33,Camera,donut,0.53
10:26:33,Camera,donut,0.49
10:26:33,Camera,person,0.41
10:26:33,Camera,donut,0.30
10:26:33,Camera,donut,0.28
10:26:33,Camera,person,0.70
10:26:33,Camera,person,0.64
10:26:33,Camera,donut,0.44
10:26:33,Camera,donut,0.37
10:26:33,Camera,person,0.36
10:26:33,Camera,orange,0.27
10:26:33,Camera,orange,0.27
10:26:33,Camera,person,0.71
10:26:33,Camera,person,0.60
10:26:33,Camera,donut,0.55
10:26:33,Camera,person,0.49
10:26:33,Camera,donut,0.49
10:26:33,Camera,donut,0.37
10:26:33,Camera,donut,0.26
10:26:33,Camera,person,0.73
10:26:33,Camera,person,0.61
10:26:33,Camera,donut,0.50
10:26:33,Camera,donut,0.38
10:26:33,Camera,book,0.31
10:26:33,Camera,donut,0.29
10:26:33,Camera,orange,0.25
10:26:34,Camera,person,0.68
10:26:34,Camera,person,0.65
10:26:34,Camera,donut,0.58
10:26:34,Camera,person,0.52
10:26:34,Camera,donut,0.45
10:26:34,Camera,donut,0.34
10:26:34,Camera,donut,0.30
10:26:34,Camera,person,0.64
10:26:34,Camera,person,0.62
10:26:34,Camera,donut,0.54
10:26:34,Camera,donut,0.45
10:26:34,Camera,person,0.40
10:26:34,Camera,person,0.66
10:26:34,Camera,person,0.65
10:26:34,Camera,donut,0.49
10:26:34,Camera,person,0.49
10:26:34,Camera,donut,0.49
10:26:34,Camera,person,0.39
10:26:34,Camera,person,0.73
10:26:34,Camera,person,0.62
10:26:34,Camera,person,0.37
10:26:34,Camera,donut,0.36
10:26:34,Camera,donut,0.32
10:26:34,Camera,person,0.72
10:26:34,Camera,person,0.61
10:26:34,Camera,person,0.44
10:26:34,Camera,donut,0.43
10:26:34,Camera,donut,0.42
10:26:34,Camera,person,0.69
10:26:34,Camera,person,0.56
10:26:34,Camera,donut,0.47
10:26:34,Camera,donut,0.45
10:26:34,Camera,person,0.45
10:26:34,Camera,person,0.65
10:26:34,Camera,person,0.54
10:26:34,Camera,donut,0.42
10:26:34,Camera,donut,0.32
10:26:34,Camera,person,0.29
10:26:34,Camera,person,0.26
10:26:34,Camera,person,0.71
10:26:34,Camera,donut,0.45
10:26:34,Camera,person,0.43
10:26:34,Camera,donut,0.43
10:26:34,Camera,person,0.42
10:26:34,Camera,person,0.39
10:26:34,Camera,person,0.65
10:26:34,Camera,person,0.44
10:26:34,Camera,person,0.31
10:26:34,Camera,donut,0.27
10:26:34,Camera,person,0.27
10:26:34,Camera,person,0.57
10:26:34,Camera,person,0.53
10:26:34,Camera,donut,0.49
10:26:34,Camera,donut,0.33
10:26:34,Camera,donut,0.31
10:26:35,Camera,person,0.64
10:26:35,Camera,person,0.44
10:26:35,Camera,donut,0.38
10:26:35,Camera,donut,0.31
10:26:35,Camera,person,0.74
10:26:35,Camera,orange,0.43
10:26:35,Camera,person,0.42
10:26:35,Camera,person,0.33
10:26:35,Camera,donut,0.26
10:26:35,Camera,person,0.71
10:26:35,Camera,person,0.54
10:26:35,Camera,orange,0.50
10:26:35,Camera,person,0.39
10:26:35,Camera,person,0.70
10:26:35,Camera,donut,0.52
10:26:35,Camera,person,0.49
10:26:35,Camera,donut,0.41
10:26:35,Camera,book,0.28
10:26:35,Camera,person,0.60
10:26:35,Camera,person,0.59
10:26:35,Camera,person,0.42
10:26:35,Camera,donut,0.40
10:26:35,Camera,book,0.31
10:26:35,Camera,donut,0.30
10:26:35,Camera,person,0.76
10:26:35,Camera,person,0.53
10:26:35,Camera,donut,0.38
10:26:35,Camera,donut,0.32
10:26:35,Camera,book,0.32
10:26:35,Camera,person,0.74
10:26:35,Camera,person,0.48
10:26:35,Camera,book,0.47
10:26:35,Camera,donut,0.45
10:26:35,Camera,person,0.41
10:26:35,Camera,donut,0.32
10:26:35,Camera,person,0.69
10:26:35,Camera,donut,0.55
10:26:35,Camera,donut,0.54
10:26:35,Camera,person,0.52
10:26:35,Camera,person,0.46
10:26:35,Camera,book,0.30
10:26:35,Camera,person,0.26
10:26:35,Camera,person,0.66
10:26:35,Camera,person,0.53
10:26:35,Camera,person,0.41
10:26:35,Camera,donut,0.29
10:26:35,Camera,donut,0.26
10:26:35,Camera,donut,0.74
10:26:35,Camera,person,0.67
10:26:35,Camera,donut,0.63
10:26:35,Camera,person,0.54
10:26:35,Camera,person,0.53
10:26:35,Camera,donut,0.35
10:26:35,Camera,donut,0.33
10:26:35,Camera,person,0.28
10:26:35,Camera,donut,0.75
10:26:35,Camera,donut,0.65
10:26:35,Camera,person,0.62
10:26:35,Camera,person,0.49
10:26:35,Camera,donut,0.48
10:26:35,Camera,person,0.44
10:26:35,Camera,donut,0.30
10:26:35,Camera,person,0.25
10:26:36,Camera,donut,0.78
10:26:36,Camera,person,0.75
10:26:36,Camera,donut,0.61
10:26:36,Camera,donut,0.40
10:26:36,Camera,donut,0.37
10:26:36,Camera,person,0.34
10:26:36,Camera,person,0.31
10:26:36,Camera,book,0.28
10:26:36,Camera,donut,0.73
10:26:36,Camera,person,0.71
10:26:36,Camera,donut,0.46
10:26:36,Camera,donut,0.37
10:26:36,Camera,person,0.31
10:26:36,Camera,book,0.30
10:26:36,Camera,person,0.77
10:26:36,Camera,donut,0.71
10:26:36,Camera,person,0.34
10:26:36,Camera,person,0.76
10:26:36,Camera,donut,0.36
10:26:36,Camera,person,0.71
10:26:36,Camera,person,0.40
10:26:36,Camera,person,0.75
10:26:36,Camera,wine glass,0.45
10:26:36,Camera,person,0.79
10:26:36,Camera,person,0.32
10:26:36,Camera,person,0.72
10:26:36,Camera,wine glass,0.38
10:26:36,Camera,person,0.73
10:26:36,Camera,wine glass,0.34
10:26:36,Camera,person,0.73
10:26:36,Camera,wine glass,0.43
10:26:37,Camera,person,0.75
10:26:37,Camera,wine glass,0.40
10:26:37,Camera,person,0.57
10:26:37,Camera,wine glass,0.30
10:26:37,Camera,bowl,0.29
10:26:37,Camera,person,0.53
10:26:37,Camera,wine glass,0.33
10:26:37,Camera,person,0.28
10:26:37,Camera,bowl,0.25
10:26:37,Camera,bowl,0.25
10:26:37,Camera,person,0.57
10:26:37,Camera,wine glass,0.28
10:26:37,Camera,bowl,0.44
10:26:37,Camera,person,0.35
10:26:37,Camera,person,0.28
10:26:37,Camera,person,0.43
10:26:37,Camera,bowl,0.41
10:26:37,Camera,person,0.31
10:26:37,Camera,person,0.50
10:26:37,Camera,person,0.36
10:26:37,Camera,bowl,0.25
10:26:37,Camera,person,0.51
10:26:37,Camera,person,0.32
10:26:37,Camera,person,0.72
10:26:37,Camera,person,0.37
10:26:37,Camera,person,0.59
10:26:37,Camera,person,0.28
10:26:37,Camera,person,0.60
10:26:37,Camera,bowl,0.26
10:26:38,Camera,person,0.59
10:26:38,Camera,person,0.29
10:26:38,Camera,person,0.49
10:26:38,Camera,person,0.51
10:26:38,Camera,person,0.38
10:26:38,Camera,person,0.42
10:26:38,Camera,person,0.47
10:26:38,Camera,person,0.30
10:26:38,Camera,bowl,0.26
10:26:38,Camera,person,0.49
10:26:38,Camera,person,0.62
10:26:38,Camera,bowl,0.28
10:26:38,Camera,person,0.25
10:26:38,Camera,person,0.54
10:26:38,Camera,bowl,0.29
10:26:38,Camera,person,0.28
10:26:38,Camera,person,0.53
10:26:38,Camera,person,0.31
10:26:38,Camera,person,0.56
10:26:38,Camera,person,0.38
10:26:38,Camera,bowl,0.38
10:26:39,Camera,person,0.72
10:26:39,Camera,bowl,0.38
10:26:39,Camera,person,0.30
10:26:39,Camera,person,0.29
10:26:39,Camera,person,0.65
10:26:39,Camera,person,0.46
10:26:39,Camera,person,0.57
10:26:39,Camera,person,0.51
10:26:39,Camera,person,0.60
10:26:39,Camera,person,0.58
10:26:39,Camera,person,0.30
10:26:39,Camera,person,0.28
10:26:39,Camera,wine glass,0.26
10:26:39,Camera,person,0.66
10:26:39,Camera,person,0.49
10:26:39,Camera,person,0.29
10:26:39,Camera,bowl,0.27
10:26:39,Camera,person,0.74
10:26:39,Camera,person,0.40
10:26:39,Camera,bowl,0.31
10:26:39,Camera,person,0.62
10:26:39,Camera,person,0.26
10:26:39,Camera,person,0.65
10:26:39,Camera,person,0.28
10:26:39,Camera,person,0.69
10:26:39,Camera,person,0.67
10:26:40,Camera,person,0.67
10:26:40,Camera,person,0.66
10:26:40,Camera,person,0.67
10:26:40,Camera,person,0.59
10:26:40,Camera,wine glass,0.30
10:26:40,Camera,person,0.66
10:26:40,Camera,bowl,0.35
10:26:40,Camera,bowl,0.32
10:26:40,Camera,person,0.56
10:26:40,Camera,bowl,0.28
10:26:40,Camera,person,0.65
10:26:40,Camera,wine glass,0.32
10:26:40,Camera,bowl,0.30
10:26:40,Camera,person,0.67
10:26:40,Camera,person,0.76
10:26:40,Camera,bowl,0.34
10:26:40,Camera,person,0.73
10:26:41,Camera,person,0.56
10:26:41,Camera,person,0.59
10:26:41,Camera,wine glass,0.41
10:26:41,Camera,person,0.29
10:26:41,Camera,person,0.58
10:26:41,Camera,person,0.30
10:26:41,Camera,bowl,0.29
10:26:41,Camera,wine glass,0.28
10:26:41,Camera,person,0.72
10:26:41,Camera,person,0.26
10:26:41,Camera,person,0.68
10:26:41,Camera,person,0.27
10:26:41,Camera,person,0.81
10:26:41,Camera,bowl,0.37
10:26:41,Camera,person,0.75
10:26:41,Camera,person,0.28
10:26:41,Camera,bowl,0.28
10:26:41,Camera,bowl,0.25
10:26:41,Camera,person,0.76
10:26:41,Camera,person,0.27
10:26:41,Camera,person,0.73
10:26:41,Camera,bowl,0.33
10:26:41,Camera,person,0.30
10:26:41,Camera,person,0.78
10:26:41,Camera,bowl,0.26
10:26:41,Camera,person,0.72
10:26:41,Camera,person,0.29
10:26:42,Camera,person,0.79
10:26:42,Camera,person,0.29
10:26:42,Camera,person,0.73
10:26:42,Camera,person,0.32
10:26:42,Camera,person,0.30
10:26:42,Camera,person,0.72
10:26:42,Camera,person,0.36
10:26:42,Camera,person,0.26
10:26:42,Camera,person,0.71
10:26:42,Camera,person,0.35
10:26:42,Camera,person,0.28
10:26:42,Camera,person,0.70
10:26:42,Camera,person,0.36
10:26:42,Camera,person,0.32
10:26:42,Camera,wine glass,0.30
10:26:42,Camera,person,0.69
10:26:42,Camera,person,0.39
10:26:42,Camera,person,0.29
10:26:42,Camera,person,0.68
10:26:42,Camera,person,0.35
10:26:42,Camera,wine glass,0.30
10:26:42,Camera,person,0.28
10:26:42,Camera,person,0.71
10:26:42,Camera,person,0.36
10:26:42,Camera,wine glass,0.31
10:26:42,Camera,person,0.28
10:26:42,Camera,person,0.73
10:26:42,Camera,person,0.37
10:26:42,Camera,wine glass,0.30
10:26:42,Camera,person,0.28
10:26:42,Camera,person,0.70
10:26:42,Camera,person,0.30
10:26:42,Camera,person,0.30
10:26:42,Camera,person,0.68
10:26:42,Camera,person,0.33
10:26:42,Camera,person,0.29
10:26:42,Camera,wine glass,0.26
10:26:43,Camera,person,0.78
10:26:43,Camera,person,0.34
10:26:43,Camera,person,0.78
10:26:43,Camera,person,0.31
10:26:43,Camera,person,0.78
10:26:43,Camera,person,0.83
10:26:43,Camera,person,0.29
10:26:43,Camera,person,0.72
10:26:43,Camera,person,0.38
10:26:43,Camera,wine glass,0.28
10:26:43,Camera,bowl,0.27
10:26:43,Camera,person,0.80
10:26:43,Camera,bowl,0.28
10:26:43,Camera,person,0.83
10:26:43,Camera,person,0.78
10:26:43,Camera,person,0.76
10:26:43,Camera,bowl,0.30
10:26:43,Camera,person,0.78
10:26:43,Camera,person,0.76
10:26:43,Camera,bowl,0.32
10:26:43,Camera,wine glass,0.29
10:26:44,Camera,person,0.76
10:26:44,Camera,bowl,0.35
10:26:44,Camera,person,0.77
10:26:44,Camera,bowl,0.40
10:26:44,Camera,bowl,0.28
10:26:44,Camera,person,0.78
10:26:44,Camera,person,0.80
10:26:44,Camera,person,0.30
10:26:44,Camera,person,0.75
10:26:44,Camera,wine glass,0.26
10:26:44,Camera,person,0.77
10:26:44,Camera,person,0.33
10:26:44,Camera,person,0.80
10:26:44,Camera,person,0.28
10:26:44,Camera,person,0.79
10:26:44,Camera,person,0.27
10:26:44,Camera,person,0.77
10:26:44,Camera,bowl,0.27
10:26:44,Camera,person,0.77
10:26:44,Camera,bowl,0.27
10:26:45,Camera,person,0.84
10:26:45,Camera,person,0.82
10:26:45,Camera,person,0.83
10:26:45,Camera,person,0.74
10:26:45,Camera,wine glass,0.33
10:26:45,Camera,person,0.92
10:26:45,Camera,person,0.90
10:26:45,Camera,person,0.93
10:26:45,Camera,person,0.90
10:26:45,Camera,person,0.81
10:26:45,Camera,person,0.77
10:26:45,Camera,donut,0.28
10:26:45,Camera,person,0.25
10:26:45,Camera,person,0.67
10:26:45,Camera,donut,0.64
10:26:45,Camera,person,0.38
10:26:45,Camera,donut,0.28
10:26:46,Camera,person,0.73
10:26:46,Camera,donut,0.60
10:26:46,Camera,person,0.45
10:26:46,Camera,person,0.67
10:26:46,Camera,donut,0.50
10:26:46,Camera,person,0.61
10:26:46,Camera,donut,0.55
10:26:46,Camera,person,0.37
10:26:46,Camera,book,0.27
10:26:46,Camera,donut,0.74
10:26:46,Camera,person,0.67
10:26:46,Camera,donut,0.34
10:26:46,Camera,book,0.31
10:26:46,Camera,donut,0.30
10:26:46,Camera,donut,0.74
10:26:46,Camera,person,0.69
10:26:46,Camera,person,0.47
10:26:46,Camera,donut,0.75
10:26:46,Camera,person,0.60
10:26:46,Camera,donut,0.34
10:26:46,Camera,donut,0.79
10:26:46,Camera,person,0.66
10:26:46,Camera,donut,0.57
10:26:46,Camera,donut,0.44
10:26:46,Camera,donut,0.41
10:26:46,Camera,book,0.28
10:26:46,Camera,person,0.57
10:26:46,Camera,donut,0.54
10:26:46,Camera,donut,0.64
10:26:46,Camera,person,0.54
10:26:46,Camera,book,0.42
10:26:46,Camera,person,0.38
